estate,debts,husband,wife,father,mother,sons,daughters,sisters_m,grandfather,grandmother,grandsons,granddaughters,share_husband,share_wife,share_mother,share_sons,share_fathers,share_grandsons,share_brother_ms,row_sum_shares
68690,15122,1,0,0,0,1,1,1,1,0,2,0,13392.0,6696.0,8928.0,12276.0,12276.0,2940.0138888888887,3428.0277777777774,59936.04166666667
159205,32006,0,1,0,0,1,2,3,1,0,2,1,31799.75,15899.875,21199.83333333333,29149.77083333333,29149.77083333333,2940.0138888888887,3428.0277777777774,133567.04166666666
63805,15311,1,0,0,0,1,3,0,1,1,1,0,12123.5,6061.75,8082.333333333333,11113.208333333332,11113.208333333332,2940.0138888888887,3428.0277777777774,54862.04166666667
144445,41223,0,1,0,1,1,0,0,0,1,1,1,25805.5,12902.75,17203.666666666664,23655.041666666664,23655.041666666664,2940.0138888888887,3428.0277777777774,109590.04166666667
141980,11386,1,0,0,1,1,3,0,1,1,2,1,32648.5,16324.25,21765.666666666664,29927.791666666664,29927.791666666664,2940.0138888888887,3428.0277777777774,136962.04166666663
149148,37271,0,1,0,1,1,1,0,0,0,0,2,27969.25,13984.625,18646.166666666664,25638.479166666664,25638.479166666664,2940.0138888888887,3428.0277777777774,118245.04166666667
163943,33628,0,1,0,1,1,0,1,0,0,1,2,32578.75,16289.375,21719.166666666664,29863.854166666664,29863.854166666664,2940.0138888888887,3428.0277777777774,136683.04166666663
72180,17499,0,1,0,0,1,1,2,0,0,1,2,13670.25,6835.125,9113.5,12531.0625,12531.0625,2940.0138888888887,3428.0277777777774,61049.04166666667
87233,12913,0,0,0,1,1,1,3,0,0,0,0,18580.0,9290.0,12386.666666666666,17031.666666666664,17031.666666666664,2940.0138888888887,3428.0277777777774,80688.04166666667
176516,26856,0,1,0,0,1,1,0,0,1,0,2,37415.0,18707.5,24943.33333333333,34297.08333333333,34297.08333333333,2940.0138888888887,3428.0277777777774,156028.04166666666
120744,28389,0,0,0,0,1,4,0,0,1,1,2,23088.75,11544.375,15392.5,21164.6875,21164.6875,2940.0138888888887,3428.0277777777774,98723.04166666667
105985,25453,0,1,0,0,1,3,0,1,1,1,1,20133.0,10066.5,13422.0,18455.25,18455.25,2940.0138888888887,3428.0277777777774,86900.04166666667
89654,26534,1,0,0,1,1,0,1,1,0,1,0,15780.0,7890.0,10520.0,14465.0,14465.0,2940.0138888888887,3428.0277777777774,69488.04166666667
58027,4369,0,0,0,0,1,2,1,0,1,1,0,13414.5,6707.25,8943.0,12296.625,12296.625,2940.0138888888887,3428.0277777777774,60026.04166666667
112064,20623,0,1,0,0,1,4,1,1,0,0,2,22860.25,11430.125,15240.166666666666,20955.229166666664,20955.229166666664,2940.0138888888887,3428.0277777777774,97809.04166666667
121435,11705,0,1,0,0,1,2,1,0,1,0,2,27432.5,13716.25,18288.33333333333,25146.45833333333,25146.45833333333,2940.0138888888887,3428.0277777777774,116098.04166666666
62727,14429,1,0,0,0,1,2,0,1,1,1,2,12074.5,6037.25,8049.666666666666,11068.291666666666,11068.291666666666,2940.0138888888887,3428.0277777777774,54666.04166666666
51950,5879,1,0,0,0,1,2,0,1,1,1,1,11517.75,5758.875,7678.5,10557.9375,10557.9375,2940.0138888888887,3428.0277777777774,52439.04166666667
98498,20742,0,1,0,0,1,3,3,1,0,1,2,19439.0,9719.5,12959.333333333332,17819.083333333332,17819.083333333332,2940.0138888888887,3428.0277777777774,84124.04166666666
139768,11495,1,0,0,0,1,1,2,1,0,1,0,32068.25,16034.125,21378.83333333333,29395.89583333333,29395.89583333333,2940.0138888888887,3428.0277777777774,134641.04166666666
166273,48820,0,0,0,0,1,0,0,0,1,2,1,29363.25,14681.625,19575.5,26916.3125,26916.3125,2940.0138888888887,3428.0277777777774,123821.04166666667
131201,19341,0,1,0,1,1,2,1,0,1,2,1,27965.0,13982.5,18643.33333333333,25634.58333333333,25634.58333333333,2940.0138888888887,3428.0277777777774,118228.04166666666
135452,20532,0,1,0,1,1,4,1,1,1,1,0,28730.0,14365.0,19153.33333333333,26335.83333333333,26335.83333333333,2940.0138888888887,3428.0277777777774,121288.04166666666
159775,18128,0,1,0,1,1,2,3,1,0,1,0,35411.75,17705.875,23607.83333333333,32460.77083333333,32460.77083333333,2940.0138888888887,3428.0277777777774,148015.04166666666
92734,7445,0,0,0,1,1,4,2,0,1,1,0,21322.25,10661.125,14214.833333333332,19545.39583333333,19545.39583333333,2940.0138888888887,3428.0277777777774,91657.04166666666
150373,42254,0,0,0,0,1,0,3,1,0,2,0,27029.75,13514.875,18019.83333333333,24777.27083333333,24777.27083333333,2940.0138888888887,3428.0277777777774,114487.04166666666
132066,32401,1,0,0,0,1,2,0,1,0,1,1,24916.25,12458.125,16610.833333333332,22839.89583333333,22839.89583333333,2940.0138888888887,3428.0277777777774,106033.04166666666
119874,29180,1,0,0,1,1,1,3,0,0,1,1,22673.5,11336.75,15115.666666666666,20784.041666666664,20784.041666666664,2940.0138888888887,3428.0277777777774,97062.04166666667
135504,35711,1,0,0,0,1,2,2,1,1,2,1,24948.25,12474.125,16632.166666666664,22869.229166666664,22869.229166666664,2940.0138888888887,3428.0277777777774,106161.04166666667
109081,29166,1,0,0,1,1,4,0,0,1,0,0,19978.75,9989.375,13319.166666666666,18313.854166666664,18313.854166666664,2940.0138888888887,3428.0277777777774,86283.04166666667
90683,15838,0,0,0,0,1,0,3,0,0,1,0,18711.25,9355.625,12474.166666666666,17151.979166666664,17151.979166666664,2940.0138888888887,3428.0277777777774,81213.04166666667
123761,28138,0,1,0,0,1,3,1,0,1,2,1,23905.75,11952.875,15937.166666666666,21913.604166666664,21913.604166666664,2940.0138888888887,3428.0277777777774,101991.04166666667
152060,21501,0,0,0,1,1,3,2,1,1,2,0,32639.75,16319.875,21759.83333333333,29919.77083333333,29919.77083333333,2940.0138888888887,3428.0277777777774,136927.04166666666
183586,32134,0,0,0,0,1,4,1,0,1,0,2,37863.0,18931.5,25242.0,34707.75,34707.75,2940.0138888888887,3428.0277777777774,157820.04166666666
118195,15973,1,0,0,0,1,1,0,1,1,0,0,25555.5,12777.75,17037.0,23425.875,23425.875,2940.0138888888887,3428.0277777777774,108590.04166666667
71256,20868,1,0,0,1,1,4,1,1,1,1,0,12597.0,6298.5,8398.0,11547.25,11547.25,2940.0138888888887,3428.0277777777774,56756.04166666667
150939,34962,1,0,0,1,1,3,2,0,1,0,1,28994.25,14497.125,19329.5,26578.0625,26578.0625,2940.0138888888887,3428.0277777777774,122345.04166666667
50911,12450,0,1,0,1,1,4,3,0,1,2,1,9615.25,4807.625,6410.166666666666,8813.979166666666,8813.979166666666,2940.0138888888887,3428.0277777777774,44829.04166666666
89634,15268,0,0,0,0,1,2,1,0,1,2,1,18591.5,9295.75,12394.333333333332,17042.208333333332,17042.208333333332,2940.0138888888887,3428.0277777777774,80734.04166666666
112134,7800,0,0,0,1,1,4,3,0,1,0,2,26083.5,13041.75,17389.0,23909.875,23909.875,2940.0138888888887,3428.0277777777774,110702.04166666667
160792,16729,1,0,0,1,1,1,0,1,1,0,1,36015.75,18007.875,24010.5,33014.4375,33014.4375,2940.0138888888887,3428.0277777777774,150431.04166666666
163507,46331,0,1,0,1,1,4,3,1,0,1,0,29294.0,14647.0,19529.33333333333,26852.83333333333,26852.83333333333,2940.0138888888887,3428.0277777777774,123544.04166666666
81253,23830,0,1,0,1,1,3,1,0,0,1,0,14355.75,7177.875,9570.5,13159.4375,13159.4375,2940.0138888888887,3428.0277777777774,63791.04166666667
170118,46093,0,0,0,1,1,0,2,0,0,1,2,31006.25,15503.125,20670.83333333333,28422.39583333333,28422.39583333333,2940.0138888888887,3428.0277777777774,130393.04166666666
182656,12954,0,0,0,0,0,0,2,0,0,1,0,84851.0,42425.5,28283.666666666664,23366.749999999996,4713.944444444444,4713.944444444444,4713.944444444444,193068.74999999997
115280,5824,0,0,0,1,1,0,1,1,1,0,2,27364.0,13682.0,18242.666666666664,25083.666666666664,25083.666666666664,2940.0138888888887,3428.0277777777774,115824.04166666667
107211,28638,1,0,0,1,1,2,1,1,1,1,1,19643.25,9821.625,13095.5,18006.3125,18006.3125,2940.0138888888887,3428.0277777777774,84941.04166666667
175177,11938,1,0,0,1,1,3,2,0,1,1,2,40809.75,20404.875,27206.5,37408.9375,37408.9375,2940.0138888888887,3428.0277777777774,169607.04166666666
115172,29065,0,1,0,1,1,4,3,1,0,2,1,21526.75,10763.375,14351.166666666666,19732.854166666664,19732.854166666664,2940.0138888888887,3428.0277777777774,92475.04166666667
52637,5496,1,0,0,1,1,0,0,0,1,1,2,11785.25,5892.625,7856.833333333333,10803.145833333332,10803.145833333332,2940.0138888888887,3428.0277777777774,53509.04166666667
108561,23743,0,1,0,0,1,3,0,0,1,1,0,21204.5,10602.25,14136.333333333332,19437.45833333333,19437.45833333333,2940.0138888888887,3428.0277777777774,91186.04166666666
54710,13087,0,1,0,0,1,1,0,0,0,1,2,10405.75,5202.875,6937.166666666666,9538.604166666666,9538.604166666666,2940.0138888888887,3428.0277777777774,47991.04166666666
192806,21263,0,0,0,0,1,2,0,1,1,1,1,42885.75,21442.875,28590.5,39311.9375,39311.9375,2940.0138888888887,3428.0277777777774,177911.04166666666
90054,14692,0,1,0,0,1,4,1,0,1,2,1,18840.5,9420.25,12560.333333333332,17270.458333333332,17270.458333333332,2940.0138888888887,3428.0277777777774,81730.04166666666
191415,13048,0,1,0,1,1,4,3,0,1,2,1,44591.75,22295.875,29727.83333333333,40875.77083333333,40875.77083333333,2940.0138888888887,3428.0277777777774,184735.04166666666
167423,44511,0,1,0,1,1,0,1,1,1,0,2,30728.0,15364.0,20485.33333333333,28167.33333333333,28167.33333333333,2940.0138888888887,3428.0277777777774,129280.04166666666
71503,14845,0,0,0,1,1,0,1,0,1,2,1,14164.5,7082.25,9443.0,12984.125,12984.125,2940.0138888888887,3428.0277777777774,63026.04166666667
80138,19753,0,1,0,1,1,4,0,0,1,0,1,15096.25,7548.125,10064.166666666666,13838.229166666666,13838.229166666666,2940.0138888888887,3428.0277777777774,66753.04166666666
122309,31056,0,0,0,1,1,1,0,1,1,1,2,22813.25,11406.625,15208.833333333332,20912.14583333333,20912.14583333333,2940.0138888888887,3428.0277777777774,97621.04166666666
94284,27239,0,1,0,0,1,2,0,0,0,1,2,16761.25,8380.625,11174.166666666666,15364.479166666666,15364.479166666666,2940.0138888888887,3428.0277777777774,73413.04166666667
142145,36355,0,1,0,1,1,3,2,1,0,0,1,26447.5,13223.75,17631.666666666664,24243.541666666664,24243.541666666664,2940.0138888888887,3428.0277777777774,112158.04166666667
117179,23391,0,0,0,1,1,4,0,1,0,1,0,23447.0,11723.5,15631.333333333332,21493.08333333333,21493.08333333333,2940.0138888888887,3428.0277777777774,100156.04166666666
103334,23915,1,0,0,0,0,0,2,0,1,1,0,39709.5,19854.75,13236.5,23366.749999999996,2206.083333333333,2206.083333333333,2206.083333333333,102785.74999999999
167093,29144,0,1,0,0,1,1,3,0,1,0,0,34487.25,17243.625,22991.5,31613.3125,31613.3125,2940.0138888888887,3428.0277777777774,144317.04166666666
128774,19380,0,1,0,1,1,4,1,1,1,1,1,27348.5,13674.25,18232.33333333333,25069.45833333333,25069.45833333333,2940.0138888888887,3428.0277777777774,115762.04166666666
147821,25296,0,1,0,0,1,1,3,1,0,1,1,30631.25,15315.625,20420.83333333333,28078.64583333333,28078.64583333333,2940.0138888888887,3428.0277777777774,128893.04166666666
175312,19710,0,0,0,1,1,4,2,0,1,0,0,38900.5,19450.25,25933.666666666664,35658.791666666664,35658.791666666664,2940.0138888888887,3428.0277777777774,161970.04166666663
165734,42242,0,0,0,1,1,0,3,0,0,2,0,30873.0,15436.5,20582.0,28300.25,28300.25,2940.0138888888887,3428.0277777777774,129860.04166666667
186081,35737,0,1,0,0,1,0,3,0,1,0,0,37586.0,18793.0,25057.33333333333,34453.83333333333,34453.83333333333,2940.0138888888887,3428.0277777777774,156712.04166666666
56822,7072,1,0,0,1,1,4,3,1,0,2,1,12437.5,6218.75,8291.666666666666,11401.041666666666,11401.041666666666,2940.0138888888887,3428.0277777777774,56118.04166666666
157448,18260,1,0,0,1,1,2,0,0,0,2,0,34797.0,17398.5,23198.0,31897.25,31897.25,2940.0138888888887,3428.0277777777774,145556.04166666666
133501,37516,1,0,0,0,1,1,1,0,1,2,1,23996.25,11998.125,15997.5,21996.5625,21996.5625,2940.0138888888887,3428.0277777777774,102353.04166666667
190844,34927,0,1,0,0,1,2,1,1,1,1,0,38979.25,19489.625,25986.166666666664,35730.979166666664,35730.979166666664,2940.0138888888887,3428.0277777777774,162285.04166666663
82265,7934,0,1,0,0,1,0,2,0,1,2,1,18582.75,9291.375,12388.5,17034.1875,17034.1875,2940.0138888888887,3428.0277777777774,80699.04166666667
190998,40137,1,0,0,0,1,1,1,0,0,1,2,37715.25,18857.625,25143.5,34572.3125,34572.3125,2940.0138888888887,3428.0277777777774,157229.04166666666
73141,21080,1,0,0,0,1,3,3,0,0,0,2,13015.25,6507.625,8676.833333333332,11930.645833333332,11930.645833333332,2940.0138888888887,3428.0277777777774,58429.04166666667
156658,37942,0,1,0,0,1,2,1,1,1,2,0,29679.0,14839.5,19786.0,27205.75,27205.75,2940.0138888888887,3428.0277777777774,125084.04166666667
187173,28629,1,0,0,0,1,4,1,1,1,2,0,39636.0,19818.0,26424.0,36333.0,36333.0,2940.0138888888887,3428.0277777777774,164912.04166666666
123183,23303,1,0,0,0,1,2,0,0,0,2,2,24970.0,12485.0,16646.666666666664,22889.166666666664,22889.166666666664,2940.0138888888887,3428.0277777777774,106248.04166666667
181562,21826,1,0,0,0,1,0,1,0,1,1,2,39934.0,19967.0,26622.666666666664,36606.16666666666,36606.16666666666,2940.0138888888887,3428.0277777777774,166104.04166666663
102728,17254,0,0,0,1,1,2,0,0,1,2,2,21368.5,10684.25,14245.666666666666,19587.791666666664,19587.791666666664,2940.0138888888887,3428.0277777777774,91842.04166666667
156220,36485,0,1,0,0,1,0,2,1,0,0,2,29933.75,14966.875,19955.83333333333,27439.27083333333,27439.27083333333,2940.0138888888887,3428.0277777777774,126103.04166666666
161853,9902,0,1,0,1,1,4,0,0,0,2,2,37987.75,18993.875,25325.166666666664,34822.104166666664,34822.104166666664,2940.0138888888887,3428.0277777777774,158319.04166666663
125917,17192,1,0,0,0,1,1,0,0,0,0,1,27181.25,13590.625,18120.83333333333,24916.14583333333,24916.14583333333,2940.0138888888887,3428.0277777777774,115093.04166666666
61746,6930,0,1,0,0,1,1,3,1,1,2,0,13704.0,6852.0,9136.0,12562.0,12562.0,2940.0138888888887,3428.0277777777774,61184.04166666667
156428,46405,1,0,0,1,1,2,0,0,0,2,1,27505.75,13752.875,18337.166666666664,25213.604166666664,25213.604166666664,2940.0138888888887,3428.0277777777774,116391.04166666667
113674,33557,0,1,0,0,1,0,2,0,0,1,1,20029.25,10014.625,13352.833333333332,18360.14583333333,18360.14583333333,2940.0138888888887,3428.0277777777774,86485.04166666666
192198,18533,0,1,0,0,1,0,0,0,0,1,1,43416.25,21708.125,28944.166666666664,39798.22916666666,39798.22916666666,2940.0138888888887,3428.0277777777774,180033.04166666663
63823,6965,0,1,0,1,1,2,3,0,0,0,1,14214.5,7107.25,9476.333333333332,13029.958333333332,13029.958333333332,2940.0138888888887,3428.0277777777774,63226.04166666667
136560,38254,0,0,0,1,1,3,3,1,1,1,1,24576.5,12288.25,16384.333333333332,22528.45833333333,22528.45833333333,2940.0138888888887,3428.0277777777774,104674.04166666666
121876,33890,0,1,0,1,1,0,1,0,1,0,1,21996.5,10998.25,14664.333333333332,20163.45833333333,20163.45833333333,2940.0138888888887,3428.0277777777774,94354.04166666666
117342,14701,1,0,0,1,1,0,0,0,1,1,1,25660.25,12830.125,17106.833333333332,23521.89583333333,23521.89583333333,2940.0138888888887,3428.0277777777774,109009.04166666666
119851,25806,0,0,0,0,1,4,1,1,1,2,2,23511.25,11755.625,15674.166666666666,21551.979166666664,21551.979166666664,2940.0138888888887,3428.0277777777774,100413.04166666667
52732,7165,1,0,0,1,1,4,2,1,1,2,0,11391.75,5695.875,7594.5,10442.4375,10442.4375,2940.0138888888887,3428.0277777777774,51935.04166666667
53021,9980,0,1,0,0,1,1,0,0,0,0,2,10760.25,5380.125,7173.5,9863.5625,9863.5625,2940.0138888888887,3428.0277777777774,49409.04166666667
89143,9626,0,1,0,0,1,3,0,0,1,2,0,19879.25,9939.625,13252.833333333332,18222.64583333333,18222.64583333333,2940.0138888888887,3428.0277777777774,85885.04166666666
173804,28842,1,0,0,0,1,2,1,1,1,2,2,36240.5,18120.25,24160.33333333333,33220.45833333333,33220.45833333333,2940.0138888888887,3428.0277777777774,151330.04166666666
51731,12181,0,0,0,0,1,3,2,1,0,0,1,9887.5,4943.75,6591.666666666666,9063.541666666666,9063.541666666666,2940.0138888888887,3428.0277777777774,45918.04166666666
134122,25065,1,0,0,1,1,4,1,1,0,0,2,27264.25,13632.125,18176.166666666664,24992.229166666664,24992.229166666664,2940.0138888888887,3428.0277777777774,115425.04166666667
126512,23620,1,0,0,1,1,0,3,1,0,0,2,25723.0,12861.5,17148.666666666664,23579.416666666664,23579.416666666664,2940.0138888888887,3428.0277777777774,109260.04166666667
135551,38663,0,1,0,0,1,0,3,0,0,1,2,24222.0,12111.0,16148.0,22203.5,22203.5,2940.0138888888887,3428.0277777777774,103256.04166666667
109342,22725,1,0,0,0,1,2,0,0,1,2,1,21654.25,10827.125,14436.166666666666,19849.729166666664,19849.729166666664,2940.0138888888887,3428.0277777777774,92985.04166666667
146426,33240,0,0,1,1,1,4,0,0,1,0,1,28296.5,14148.25,18864.33333333333,25938.45833333333,25938.45833333333,2940.0138888888887,3428.0277777777774,119554.04166666666
145982,38128,1,0,1,0,1,2,0,0,0,2,1,26963.5,13481.75,17975.666666666664,24716.541666666664,24716.541666666664,2940.0138888888887,3428.0277777777774,114222.04166666667
110877,11465,0,1,0,1,1,1,0,0,1,1,2,24853.0,12426.5,16568.666666666664,22781.916666666664,22781.916666666664,2940.0138888888887,3428.0277777777774,105780.04166666667
142255,20464,1,0,0,0,1,2,1,0,1,1,2,30447.75,15223.875,20298.5,27910.4375,27910.4375,2940.0138888888887,3428.0277777777774,128159.04166666667
175427,26569,0,1,0,0,1,0,2,0,0,2,2,37214.5,18607.25,24809.666666666664,34113.291666666664,34113.291666666664,2940.0138888888887,3428.0277777777774,155226.04166666663
146462,13996,1,0,0,0,1,4,2,0,1,1,2,33116.5,16558.25,22077.666666666664,30356.791666666664,30356.791666666664,2940.0138888888887,3428.0277777777774,138834.04166666663
127760,10554,1,0,0,0,1,4,3,1,0,1,1,29301.5,14650.75,19534.33333333333,26859.70833333333,26859.70833333333,2940.0138888888887,3428.0277777777774,123574.04166666666
143969,25201,0,0,0,0,1,1,1,0,0,2,2,29692.0,14846.0,19794.666666666664,27217.666666666664,27217.666666666664,2940.0138888888887,3428.0277777777774,125136.04166666667
114624,18429,0,0,0,0,1,1,2,0,1,1,2,24048.75,12024.375,16032.5,22044.6875,22044.6875,2940.0138888888887,3428.0277777777774,102563.04166666667
121982,19498,1,0,0,0,1,3,0,1,1,0,0,25621.0,12810.5,17080.666666666664,23485.916666666664,23485.916666666664,2940.0138888888887,3428.0277777777774,108852.04166666667
119032,31674,0,1,0,0,1,2,0,1,1,0,2,21839.5,10919.75,14559.666666666666,20019.541666666664,20019.541666666664,2940.0138888888887,3428.0277777777774,93726.04166666667
103618,13266,1,0,0,1,1,0,0,1,0,0,2,22588.0,11294.0,15058.666666666666,20705.666666666664,20705.666666666664,2940.0138888888887,3428.0277777777774,96720.04166666667
189569,50714,0,0,0,1,1,0,0,0,1,1,1,34713.75,17356.875,23142.5,31820.9375,31820.9375,2940.0138888888887,3428.0277777777774,145223.04166666666
157127,20725,1,0,1,0,1,0,0,0,1,1,1,34100.5,17050.25,22733.666666666664,31258.791666666664,31258.791666666664,2940.0138888888887,3428.0277777777774,142770.04166666663
81958,23654,0,0,0,1,1,0,3,0,1,2,2,14576.0,7288.0,9717.333333333332,13361.333333333332,13361.333333333332,2940.0138888888887,3428.0277777777774,64672.04166666667
66962,9419,0,0,0,1,1,0,2,1,1,1,0,14385.75,7192.875,9590.5,13186.9375,13186.9375,2940.0138888888887,3428.0277777777774,63911.04166666667
112697,25653,0,1,0,0,1,4,1,1,1,0,1,21761.0,10880.5,14507.333333333332,19947.58333333333,19947.58333333333,2940.0138888888887,3428.0277777777774,93412.04166666666
73400,10191,1,0,0,0,1,3,2,0,1,0,1,15802.25,7901.125,10534.833333333332,14485.395833333332,14485.395833333332,2940.0138888888887,3428.0277777777774,69577.04166666666
76845,21419,1,0,0,1,1,4,0,1,1,1,1,13856.5,6928.25,9237.666666666666,12701.791666666666,12701.791666666666,2940.0138888888887,3428.0277777777774,61794.04166666666
54396,9209,0,0,0,1,1,0,3,1,1,2,0,11296.75,5648.375,7531.166666666666,10355.354166666666,10355.354166666666,2940.0138888888887,3428.0277777777774,51555.04166666666
118768,35016,1,0,0,1,1,4,0,0,1,1,0,20938.0,10469.0,13958.666666666666,19193.166666666664,19193.166666666664,2940.0138888888887,3428.0277777777774,90120.04166666667
79846,8180,0,0,0,0,1,2,3,0,1,2,1,17916.5,8958.25,11944.333333333332,16423.458333333332,16423.458333333332,2940.0138888888887,3428.0277777777774,78034.04166666666
189287,33631,1,0,0,0,1,0,1,0,0,0,0,38914.0,19457.0,25942.666666666664,35671.166666666664,35671.166666666664,2940.0138888888887,3428.0277777777774,162024.04166666663
156960,40743,0,1,0,0,1,1,2,0,0,0,2,29054.25,14527.125,19369.5,26633.0625,26633.0625,2940.0138888888887,3428.0277777777774,122585.04166666667
